relation_id,relation_family,relation_level,relation_status,source_ib_object_id,source_or_row_key,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,ib_start_utc,ib_end_utc,or_bar_time_utc,ib_high,ib_low,ib_range,opening_range_high,opening_range_low,opening_range_width,or_inside_ib,ib_equals_or,ib_width_minus_or_width,ib_width_to_or_width_ratio,or_high_to_ib_high_gap,or_low_to_ib_low_gap,first_break_direction,first_break_mode,width_error_day
IBOR|GBPUSD|M15|london|2022-01-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-20|60,OR|GBPUSD|M15|london|2022-01-20|30,GBPUSD,M15,london,Europe/London,2022-01-20,60,30,2022-01-20T08:00:00Z,2022-01-20T09:00:00Z,2022-01-20T08:30:00Z,1.36298,1.36208,0.00090,1.36284,1.36208,0.00076,1,0,0.00014,1.184210526315789473684210526,0.00014,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-20|60,OR|GBPUSD|M15|new_york|2022-01-20|30,GBPUSD,M15,new_york,America/New_York,2022-01-20,60,30,2022-01-20T14:30:00Z,2022-01-20T15:30:00Z,2022-01-20T15:00:00Z,1.36196,1.36049,0.00147,1.36149,1.36049,0.00100,1,0,0.00047,1.47,0.00047,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-21|60,OR|GBPUSD|M15|london|2022-01-21|30,GBPUSD,M15,london,Europe/London,2022-01-21,60,30,2022-01-21T08:00:00Z,2022-01-21T09:00:00Z,2022-01-21T08:30:00Z,1.35939,1.35828,0.00111,1.35923,1.35865,0.00058,1,0,0.00053,1.913793103448275862068965517,0.00016,0.00037,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2022-01-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-21|60,OR|GBPUSD|M15|new_york|2022-01-21|30,GBPUSD,M15,new_york,America/New_York,2022-01-21,60,30,2022-01-21T14:30:00Z,2022-01-21T15:30:00Z,2022-01-21T15:00:00Z,1.35731,1.35622,0.00109,1.35731,1.35622,0.00109,1,1,0.00000,1,0.00000,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2022-01-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-24|60,OR|GBPUSD|M15|london|2022-01-24|30,GBPUSD,M15,london,Europe/London,2022-01-24,60,30,2022-01-24T08:00:00Z,2022-01-24T09:00:00Z,2022-01-24T08:30:00Z,1.35476,1.35376,0.00100,1.35474,1.35386,0.00088,1,0,0.00012,1.136363636363636363636363636,0.00002,0.00010,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-24|60,OR|GBPUSD|M15|new_york|2022-01-24|30,GBPUSD,M15,new_york,America/New_York,2022-01-24,60,30,2022-01-24T14:30:00Z,2022-01-24T15:30:00Z,2022-01-24T15:00:00Z,1.34887,1.34770,0.00117,1.34887,1.34770,0.00117,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|london|2022-01-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-25|60,OR|GBPUSD|M15|london|2022-01-25|30,GBPUSD,M15,london,Europe/London,2022-01-25,60,30,2022-01-25T08:00:00Z,2022-01-25T09:00:00Z,2022-01-25T08:30:00Z,1.34864,1.34713,0.00151,1.34779,1.34713,0.00066,1,0,0.00085,2.287878787878787878787878788,0.00085,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-25|60,OR|GBPUSD|M15|new_york|2022-01-25|30,GBPUSD,M15,new_york,America/New_York,2022-01-25,60,30,2022-01-25T14:30:00Z,2022-01-25T15:30:00Z,2022-01-25T15:00:00Z,1.34701,1.34467,0.00234,1.34563,1.34467,0.00096,1,0,0.00138,2.4375,0.00138,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-26|60,OR|GBPUSD|M15|london|2022-01-26|30,GBPUSD,M15,london,Europe/London,2022-01-26,60,30,2022-01-26T08:00:00Z,2022-01-26T09:00:00Z,2022-01-26T08:30:00Z,1.35136,1.35023,0.00113,1.35136,1.35068,0.00068,1,0,0.00045,1.661764705882352941176470588,0.00000,0.00045,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-26|60,OR|GBPUSD|M15|new_york|2022-01-26|30,GBPUSD,M15,new_york,America/New_York,2022-01-26,60,30,2022-01-26T14:30:00Z,2022-01-26T15:30:00Z,2022-01-26T15:00:00Z,1.35198,1.35049,0.00149,1.35185,1.35087,0.00098,1,0,0.00051,1.520408163265306122448979592,0.00013,0.00038,up,wick,0
IBOR|GBPUSD|M15|london|2022-01-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-27|60,OR|GBPUSD|M15|london|2022-01-27|30,GBPUSD,M15,london,Europe/London,2022-01-27,60,30,2022-01-27T08:00:00Z,2022-01-27T09:00:00Z,2022-01-27T08:30:00Z,1.34322,1.34214,0.00108,1.34322,1.34245,0.00077,1,0,0.00031,1.402597402597402597402597403,0.00000,0.00031,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-01-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-27|60,OR|GBPUSD|M15|new_york|2022-01-27|30,GBPUSD,M15,new_york,America/New_York,2022-01-27,60,30,2022-01-27T14:30:00Z,2022-01-27T15:30:00Z,2022-01-27T15:00:00Z,1.33957,1.33684,0.00273,1.33957,1.33893,0.00064,1,0,0.00209,4.265625,0.00000,0.00209,down,close,0
IBOR|GBPUSD|M15|london|2022-01-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-28|60,OR|GBPUSD|M15|london|2022-01-28|30,GBPUSD,M15,london,Europe/London,2022-01-28,60,30,2022-01-28T08:00:00Z,2022-01-28T09:00:00Z,2022-01-28T08:30:00Z,1.34142,1.34022,0.00120,1.34142,1.34082,0.00060,1,0,0.00060,2,0.00000,0.00060,down,close,0
IBOR|GBPUSD|M15|new_york|2022-01-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-28|60,OR|GBPUSD|M15|new_york|2022-01-28|30,GBPUSD,M15,new_york,America/New_York,2022-01-28,60,30,2022-01-28T14:30:00Z,2022-01-28T15:30:00Z,2022-01-28T15:00:00Z,1.33908,1.33727,0.00181,1.33846,1.33727,0.00119,1,0,0.00062,1.521008403361344537815126050,0.00062,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-01-31|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-01-31|60,OR|GBPUSD|M15|london|2022-01-31|30,GBPUSD,M15,london,Europe/London,2022-01-31,60,30,2022-01-31T08:00:00Z,2022-01-31T09:00:00Z,2022-01-31T08:30:00Z,1.34259,1.34153,0.00106,1.34234,1.34153,0.00081,1,0,0.00025,1.308641975308641975308641975,0.00025,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-01-31|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-01-31|60,OR|GBPUSD|M15|new_york|2022-01-31|30,GBPUSD,M15,new_york,America/New_York,2022-01-31,60,30,2022-01-31T14:30:00Z,2022-01-31T15:30:00Z,2022-01-31T15:00:00Z,1.34237,1.34075,0.00162,1.34209,1.34075,0.00134,1,0,0.00028,1.208955223880597014925373134,0.00028,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2022-02-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-01|60,OR|GBPUSD|M15|london|2022-02-01|30,GBPUSD,M15,london,Europe/London,2022-02-01,60,30,2022-02-01T08:00:00Z,2022-02-01T09:00:00Z,2022-02-01T08:30:00Z,1.34537,1.34419,0.00118,1.34537,1.34474,0.00063,1,0,0.00055,1.873015873015873015873015873,0.00000,0.00055,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-01|60,OR|GBPUSD|M15|new_york|2022-02-01|30,GBPUSD,M15,new_york,America/New_York,2022-02-01,60,30,2022-02-01T14:30:00Z,2022-02-01T15:30:00Z,2022-02-01T15:00:00Z,1.34968,1.34756,0.00212,1.34968,1.34757,0.00211,1,0,0.00001,1.004739336492890995260663507,0.00000,0.00001,down,wick,0
IBOR|GBPUSD|M15|london|2022-02-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-02|60,OR|GBPUSD|M15|london|2022-02-02|30,GBPUSD,M15,london,Europe/London,2022-02-02,60,30,2022-02-02T08:00:00Z,2022-02-02T09:00:00Z,2022-02-02T08:30:00Z,1.35245,1.35188,0.00057,1.35236,1.35188,0.00048,1,0,0.00009,1.1875,0.00009,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-02|60,OR|GBPUSD|M15|new_york|2022-02-02|30,GBPUSD,M15,new_york,America/New_York,2022-02-02,60,30,2022-02-02T14:30:00Z,2022-02-02T15:30:00Z,2022-02-02T15:00:00Z,1.35869,1.35656,0.00213,1.35798,1.35656,0.00142,1,0,0.00071,1.5,0.00071,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2022-02-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-03|60,OR|GBPUSD|M15|london|2022-02-03|30,GBPUSD,M15,london,Europe/London,2022-02-03,60,30,2022-02-03T08:00:00Z,2022-02-03T09:00:00Z,2022-02-03T08:30:00Z,1.35568,1.35469,0.00099,1.35539,1.35469,0.00070,1,0,0.00029,1.414285714285714285714285714,0.00029,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-03|60,OR|GBPUSD|M15|new_york|2022-02-03|30,GBPUSD,M15,new_york,America/New_York,2022-02-03,60,30,2022-02-03T14:30:00Z,2022-02-03T15:30:00Z,2022-02-03T15:00:00Z,1.36169,1.35578,0.00591,1.36169,1.35758,0.00411,1,0,0.00180,1.437956204379562043795620438,0.00000,0.00180,down,close,0
IBOR|GBPUSD|M15|london|2022-02-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-04|60,OR|GBPUSD|M15|london|2022-02-04|30,GBPUSD,M15,london,Europe/London,2022-02-04,60,30,2022-02-04T08:00:00Z,2022-02-04T09:00:00Z,2022-02-04T08:30:00Z,1.35973,1.35820,0.00153,1.35973,1.35820,0.00153,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-04|60,OR|GBPUSD|M15|new_york|2022-02-04|30,GBPUSD,M15,new_york,America/New_York,2022-02-04,60,30,2022-02-04T14:30:00Z,2022-02-04T15:30:00Z,2022-02-04T15:00:00Z,1.35746,1.35396,0.00350,1.35746,1.35568,0.00178,1,0,0.00172,1.966292134831460674157303371,0.00000,0.00172,down,close,0
IBOR|GBPUSD|M15|london|2022-02-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-07|60,OR|GBPUSD|M15|london|2022-02-07|30,GBPUSD,M15,london,Europe/London,2022-02-07,60,30,2022-02-07T08:00:00Z,2022-02-07T09:00:00Z,2022-02-07T08:30:00Z,1.35256,1.35190,0.00066,1.35235,1.35190,0.00045,1,0,0.00021,1.466666666666666666666666667,0.00021,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-07|60,OR|GBPUSD|M15|new_york|2022-02-07|30,GBPUSD,M15,new_york,America/New_York,2022-02-07,60,30,2022-02-07T14:30:00Z,2022-02-07T15:30:00Z,2022-02-07T15:00:00Z,1.35235,1.35101,0.00134,1.35235,1.35101,0.00134,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|london|2022-02-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-08|60,OR|GBPUSD|M15|london|2022-02-08|30,GBPUSD,M15,london,Europe/London,2022-02-08,60,30,2022-02-08T08:00:00Z,2022-02-08T09:00:00Z,2022-02-08T08:30:00Z,1.35300,1.35139,0.00161,1.35241,1.35139,0.00102,1,0,0.00059,1.578431372549019607843137255,0.00059,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-02-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-08|60,OR|GBPUSD|M15|new_york|2022-02-08|30,GBPUSD,M15,new_york,America/New_York,2022-02-08,60,30,2022-02-08T14:30:00Z,2022-02-08T15:30:00Z,2022-02-08T15:00:00Z,1.35433,1.35151,0.00282,1.35433,1.35247,0.00186,1,0,0.00096,1.516129032258064516129032258,0.00000,0.00096,down,close,0
IBOR|GBPUSD|M15|london|2022-02-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-09|60,OR|GBPUSD|M15|london|2022-02-09|30,GBPUSD,M15,london,Europe/London,2022-02-09,60,30,2022-02-09T08:00:00Z,2022-02-09T09:00:00Z,2022-02-09T08:30:00Z,1.35580,1.35514,0.00066,1.35580,1.35523,0.00057,1,0,0.00009,1.157894736842105263157894737,0.00000,0.00009,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-09|60,OR|GBPUSD|M15|new_york|2022-02-09|30,GBPUSD,M15,new_york,America/New_York,2022-02-09,60,30,2022-02-09T14:30:00Z,2022-02-09T15:30:00Z,2022-02-09T15:00:00Z,1.35799,1.35633,0.00166,1.35799,1.35702,0.00097,1,0,0.00069,1.711340206185567010309278351,0.00000,0.00069,down,close,0
IBOR|GBPUSD|M15|london|2022-02-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-10|60,OR|GBPUSD|M15|london|2022-02-10|30,GBPUSD,M15,london,Europe/London,2022-02-10,60,30,2022-02-10T08:00:00Z,2022-02-10T09:00:00Z,2022-02-10T08:30:00Z,1.35361,1.35284,0.00077,1.35338,1.35284,0.00054,1,0,0.00023,1.425925925925925925925925926,0.00023,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-02-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-10|60,OR|GBPUSD|M15|new_york|2022-02-10|30,GBPUSD,M15,new_york,America/New_York,2022-02-10,60,30,2022-02-10T14:30:00Z,2022-02-10T15:30:00Z,2022-02-10T15:00:00Z,1.35800,1.35698,0.00102,1.35776,1.35698,0.00078,1,0,0.00024,1.307692307692307692307692308,0.00024,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-02-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-11|60,OR|GBPUSD|M15|london|2022-02-11|30,GBPUSD,M15,london,Europe/London,2022-02-11,60,30,2022-02-11T08:00:00Z,2022-02-11T09:00:00Z,2022-02-11T08:30:00Z,1.35338,1.35135,0.00203,1.35338,1.35234,0.00104,1,0,0.00099,1.951923076923076923076923077,0.00000,0.00099,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-11|60,OR|GBPUSD|M15|new_york|2022-02-11|30,GBPUSD,M15,new_york,America/New_York,2022-02-11,60,30,2022-02-11T14:30:00Z,2022-02-11T15:30:00Z,2022-02-11T15:00:00Z,1.35984,1.35755,0.00229,1.35879,1.35755,0.00124,1,0,0.00105,1.846774193548387096774193548,0.00105,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2022-02-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-14|60,OR|GBPUSD|M15|london|2022-02-14|30,GBPUSD,M15,london,Europe/London,2022-02-14,60,30,2022-02-14T08:00:00Z,2022-02-14T09:00:00Z,2022-02-14T08:30:00Z,1.35463,1.35369,0.00094,1.35463,1.35381,0.00082,1,0,0.00012,1.146341463414634146341463415,0.00000,0.00012,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-14|60,OR|GBPUSD|M15|new_york|2022-02-14|30,GBPUSD,M15,new_york,America/New_York,2022-02-14,60,30,2022-02-14T14:30:00Z,2022-02-14T15:30:00Z,2022-02-14T15:00:00Z,1.35468,1.35051,0.00417,1.35468,1.35051,0.00417,1,1,0.00000,1,0.00000,0.00000,none,none,0
IBOR|GBPUSD|M15|london|2022-02-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-15|60,OR|GBPUSD|M15|london|2022-02-15|30,GBPUSD,M15,london,Europe/London,2022-02-15,60,30,2022-02-15T08:00:00Z,2022-02-15T09:00:00Z,2022-02-15T08:30:00Z,1.35342,1.35271,0.00071,1.35324,1.35279,0.00045,1,0,0.00026,1.577777777777777777777777778,0.00018,0.00008,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2022-02-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-15|60,OR|GBPUSD|M15|new_york|2022-02-15|30,GBPUSD,M15,new_york,America/New_York,2022-02-15,60,30,2022-02-15T14:30:00Z,2022-02-15T15:30:00Z,2022-02-15T15:00:00Z,1.35490,1.35351,0.00139,1.35490,1.35351,0.00139,1,1,0.00000,1,0.00000,0.00000,none,ambiguous,0
IBOR|GBPUSD|M15|london|2022-02-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-16|60,OR|GBPUSD|M15|london|2022-02-16|30,GBPUSD,M15,london,Europe/London,2022-02-16,60,30,2022-02-16T08:00:00Z,2022-02-16T09:00:00Z,2022-02-16T08:30:00Z,1.35562,1.35474,0.00088,1.35528,1.35474,0.00054,1,0,0.00034,1.629629629629629629629629630,0.00034,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-02-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-16|60,OR|GBPUSD|M15|new_york|2022-02-16|30,GBPUSD,M15,new_york,America/New_York,2022-02-16,60,30,2022-02-16T14:30:00Z,2022-02-16T15:30:00Z,2022-02-16T15:00:00Z,1.35594,1.35429,0.00165,1.35594,1.35429,0.00165,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|london|2022-02-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-17|60,OR|GBPUSD|M15|london|2022-02-17|30,GBPUSD,M15,london,Europe/London,2022-02-17,60,30,2022-02-17T08:00:00Z,2022-02-17T09:00:00Z,2022-02-17T08:30:00Z,1.35966,1.35734,0.00232,1.35942,1.35734,0.00208,1,0,0.00024,1.115384615384615384615384615,0.00024,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-17|60,OR|GBPUSD|M15|new_york|2022-02-17|30,GBPUSD,M15,new_york,America/New_York,2022-02-17,60,30,2022-02-17T14:30:00Z,2022-02-17T15:30:00Z,2022-02-17T15:00:00Z,1.36280,1.36097,0.00183,1.36275,1.36136,0.00139,1,0,0.00044,1.316546762589928057553956835,0.00005,0.00039,up,wick,0
IBOR|GBPUSD|M15|london|2022-02-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-18|60,OR|GBPUSD|M15|london|2022-02-18|30,GBPUSD,M15,london,Europe/London,2022-02-18,60,30,2022-02-18T08:00:00Z,2022-02-18T09:00:00Z,2022-02-18T08:30:00Z,1.36191,1.36057,0.00134,1.36160,1.36057,0.00103,1,0,0.00031,1.300970873786407766990291262,0.00031,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-02-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-18|60,OR|GBPUSD|M15|new_york|2022-02-18|30,GBPUSD,M15,new_york,America/New_York,2022-02-18,60,30,2022-02-18T14:30:00Z,2022-02-18T15:30:00Z,2022-02-18T15:00:00Z,1.36247,1.36003,0.00244,1.36247,1.36136,0.00111,1,0,0.00133,2.198198198198198198198198198,0.00000,0.00133,down,close,0
IBOR|GBPUSD|M15|london|2022-02-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-21|60,OR|GBPUSD|M15|london|2022-02-21|30,GBPUSD,M15,london,Europe/London,2022-02-21,60,30,2022-02-21T08:00:00Z,2022-02-21T09:00:00Z,2022-02-21T08:30:00Z,1.36266,1.36174,0.00092,1.36210,1.36174,0.00036,1,0,0.00056,2.555555555555555555555555556,0.00056,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2022-02-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-21|60,OR|GBPUSD|M15|new_york|2022-02-21|30,GBPUSD,M15,new_york,America/New_York,2022-02-21,60,30,2022-02-21T14:30:00Z,2022-02-21T15:30:00Z,2022-02-21T15:00:00Z,1.36181,1.35989,0.00192,1.36181,1.36056,0.00125,1,0,0.00067,1.536,0.00000,0.00067,down,close,0
IBOR|GBPUSD|M15|london|2022-02-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-22|60,OR|GBPUSD|M15|london|2022-02-22|30,GBPUSD,M15,london,Europe/London,2022-02-22,60,30,2022-02-22T08:00:00Z,2022-02-22T09:00:00Z,2022-02-22T08:30:00Z,1.35971,1.35834,0.00137,1.35971,1.35896,0.00075,1,0,0.00062,1.826666666666666666666666667,0.00000,0.00062,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-22|60,OR|GBPUSD|M15|new_york|2022-02-22|30,GBPUSD,M15,new_york,America/New_York,2022-02-22,60,30,2022-02-22T14:30:00Z,2022-02-22T15:30:00Z,2022-02-22T15:00:00Z,1.35615,1.35430,0.00185,1.35615,1.35432,0.00183,1,0,0.00002,1.010928961748633879781420765,0.00000,0.00002,down,wick,0
IBOR|GBPUSD|M15|london|2022-02-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-23|60,OR|GBPUSD|M15|london|2022-02-23|30,GBPUSD,M15,london,Europe/London,2022-02-23,60,30,2022-02-23T08:00:00Z,2022-02-23T09:00:00Z,2022-02-23T08:30:00Z,1.35970,1.35912,0.00058,1.35961,1.35912,0.00049,1,0,0.00009,1.183673469387755102040816327,0.00009,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-23|60,OR|GBPUSD|M15|new_york|2022-02-23|30,GBPUSD,M15,new_york,America/New_York,2022-02-23,60,30,2022-02-23T14:30:00Z,2022-02-23T15:30:00Z,2022-02-23T15:00:00Z,1.35975,1.35810,0.00165,1.35975,1.35831,0.00144,1,0,0.00021,1.145833333333333333333333333,0.00000,0.00021,down,wick,0
IBOR|GBPUSD|M15|london|2022-02-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-24|60,OR|GBPUSD|M15|london|2022-02-24|30,GBPUSD,M15,london,Europe/London,2022-02-24,60,30,2022-02-24T08:00:00Z,2022-02-24T09:00:00Z,2022-02-24T08:30:00Z,1.35122,1.34945,0.00177,1.35122,1.34962,0.00160,1,0,0.00017,1.10625,0.00000,0.00017,down,wick,0
IBOR|GBPUSD|M15|new_york|2022-02-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-24|60,OR|GBPUSD|M15|new_york|2022-02-24|30,GBPUSD,M15,new_york,America/New_York,2022-02-24,60,30,2022-02-24T14:30:00Z,2022-02-24T15:30:00Z,2022-02-24T15:00:00Z,1.34187,1.33687,0.00500,1.34187,1.33926,0.00261,1,0,0.00239,1.915708812260536398467432950,0.00000,0.00239,down,close,0
IBOR|GBPUSD|M15|london|2022-02-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2022-02-25|60,OR|GBPUSD|M15|london|2022-02-25|30,GBPUSD,M15,london,Europe/London,2022-02-25,60,30,2022-02-25T08:00:00Z,2022-02-25T09:00:00Z,2022-02-25T08:30:00Z,1.34362,1.34137,0.00225,1.34362,1.34228,0.00134,1,0,0.00091,1.679104477611940298507462687,0.00000,0.00091,down,close,0
IBOR|GBPUSD|M15|new_york|2022-02-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2022-02-25|60,OR|GBPUSD|M15|new_york|2022-02-25|30,GBPUSD,M15,new_york,America/New_York,2022-02-25,60,30,2022-02-25T14:30:00Z,2022-02-25T15:30:00Z,2022-02-25T15:00:00Z,1.34117,1.33819,0.00298,1.34117,1.33819,0.00298,1,1,0.00000,1,0.00000,0.00000,down,wick,0
