relative_id,relative_family,relative_level,relative_status,source_relation_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,first_break_direction,first_break_mode,break_side,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib,shared_boundary_on_break_side,first_break_relative_case,can_confirm_ib_break_from_current_fields,requires_break_price_for_ib_confirmation,inference_scope,width_error_day
IBORFB|IBOR|EURUSD|M1|london|2026-03-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-09|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-09,60,30,up,close,up,1.15607,1.15715,0.00108,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-09|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-09,60,30,up,close,up,1.15649,1.15678,0.00029,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-10|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-10,60,30,up,wick,up,1.16200,1.16203,0.00003,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-10|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-10,60,30,up,close,up,1.16448,1.16531,0.00083,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|london|2026-03-11|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-11,60,30,up,wick,up,1.16361,1.16361,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-11|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-11,60,30,down,wick,down,1.16022,1.16006,0.00016,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-12|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-12|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-12,60,30,up,close,up,1.15438,1.15453,0.00015,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-12|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-12|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-12,60,30,up,close,up,1.15582,1.15608,0.00026,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-13|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-13,60,30,up,wick,up,1.15046,1.15065,0.00019,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|new_york|2026-03-13|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-13,60,30,up,wick,up,1.14720,1.14720,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-16|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-16,60,30,down,close,down,1.14393,1.14332,0.00061,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-16|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-16,60,30,up,wick,up,1.14773,1.14814,0.00041,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-17|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-17,60,30,down,wick,down,1.14939,1.14781,0.00158,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-17|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-17,60,30,down,close,down,1.15054,1.15048,0.00006,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-18|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-18,60,30,up,close,up,1.15439,1.15468,0.00029,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-18|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-18,60,30,up,close,up,1.15424,1.15553,0.00129,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-19|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-19|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-19,60,30,down,wick,down,1.14675,1.14636,0.00039,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-19|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-19|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-19,60,30,up,wick,up,1.14779,1.14814,0.00035,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-20|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-20,60,30,down,wick,down,1.15552,1.15523,0.00029,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-20|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-20,60,30,up,wick,up,1.15625,1.15719,0.00094,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-23|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-23,60,30,down,close,down,1.15392,1.15341,0.00051,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-23|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-23,60,30,up,close,up,1.15013,1.16191,0.01178,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-24|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-24,60,30,up,wick,up,1.15847,1.15892,0.00045,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-24|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-24,60,30,up,close,up,1.15923,1.16004,0.00081,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-25|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-25,60,30,up,wick,up,1.15979,1.15981,0.00002,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-25|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-25,60,30,up,close,up,1.16054,1.16114,0.00060,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-26|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-26|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-26,60,30,down,wick,down,1.15616,1.15577,0.00039,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-26|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-26|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-26,60,30,down,wick,down,1.15546,1.15430,0.00116,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-27|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-27,60,30,down,close,down,1.15403,1.15373,0.00030,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-27|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-27,60,30,down,wick,down,1.15101,1.15091,0.00010,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-30|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-30|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-30,60,30,down,close,down,1.15149,1.15136,0.00013,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-30|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-30|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-30,60,30,down,wick,down,1.14880,1.14875,0.00005,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-03-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-03-31|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-03-31,60,30,up,close,up,1.14722,1.14728,0.00006,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-03-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-03-31|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-03-31,60,30,down,wick,down,1.14580,1.14575,0.00005,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-01|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-01,60,30,up,wick,up,1.15629,1.15665,0.00036,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-01|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-01,60,30,up,wick,up,1.16036,1.16057,0.00021,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-02|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-02,60,30,down,wick,down,1.15349,1.15321,0.00028,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-02|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-02,60,30,down,wick,down,1.15111,1.15091,0.00020,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-03|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-03,60,30,down,wick,down,1.15344,1.15339,0.00005,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|new_york|2026-04-03|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-03,60,30,down,close,down,1.15419,1.15419,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-06|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-06|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-06,60,30,up,close,up,1.15213,1.15251,0.00038,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-06|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|new_york|2026-04-06|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-06,60,30,up,wick,up,1.15516,1.15516,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-07|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-07,60,30,up,wick,up,1.15360,1.15388,0.00028,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|new_york|2026-04-07|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-07,60,30,up,wick,up,1.15587,1.15587,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|london|2026-04-08|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-08,60,30,up,close,up,1.16811,1.16811,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-08|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-08,60,30,up,close,up,1.16924,1.17101,0.00177,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-09|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-09,60,30,up,close,up,1.16699,1.16711,0.00012,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-09|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-09,60,30,down,close,down,1.16711,1.16696,0.00015,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-10|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-10,60,30,down,wick,down,1.16931,1.16911,0.00020,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-10|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-10,60,30,up,close,up,1.17158,1.17188,0.00030,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-13|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-13,60,30,down,close,down,1.16870,1.16858,0.00012,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-13|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-13,60,30,up,wick,up,1.16951,1.16997,0.00046,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-14|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-14,60,30,up,close,up,1.17693,1.17699,0.00006,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-14|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-14,60,30,up,close,up,1.17982,1.18020,0.00038,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-15|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-15,60,30,up,close,up,1.17892,1.17896,0.00004,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|EURUSD|M1|new_york|2026-04-15|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-15,60,30,up,wick,up,1.17835,1.17835,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-16|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-16,60,30,down,wick,down,1.18103,1.18082,0.00021,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-16|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-16,60,30,up,close,up,1.17802,1.17887,0.00085,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-17|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-17,60,30,down,wick,down,1.17816,1.17815,0.00001,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-17|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-17,60,30,up,wick,up,1.17959,1.17987,0.00028,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-20|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-20,60,30,down,wick,down,1.17571,1.17563,0.00008,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-20|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-20,60,30,up,wick,up,1.17713,1.17747,0.00034,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-21|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-21,60,30,up,close,up,1.17765,1.17767,0.00002,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-21|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-21,60,30,up,wick,up,1.17614,1.17664,0.00050,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-22|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-22,60,30,up,close,up,1.17409,1.17425,0.00016,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|new_york|2026-04-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|new_york|2026-04-22|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-22,60,30,down,close,down,1.17487,1.17426,0.00061,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|EURUSD|M1|london|2026-04-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|EURUSD|M1|london|2026-04-23|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-23,60,30,up,close,up,1.16997,1.17007,0.00010,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
