SizeBytes	FileCount	DistinctHashCount	Top10Paths
9347	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001225.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600292.html
9951	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001298.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603416.html
466	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001286.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603205.html
1742	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001279.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300862.html
7680	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001309.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002607.html
8188	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001306.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\003010.html
8350	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001301.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300064.html
5055	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001277.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688701.html
8784	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001231.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603876.html
10058	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001228.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002238.html
7851	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001227.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603309.html
11060	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001258.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002536.html
10195	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001255.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600172.html
9584	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\001234.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002231.html
6510	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002068.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300081.html
6218	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002216.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002690.html
2299	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002215.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688182.html
10727	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002213.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603666.html
12377	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002235.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\003025.html
6542	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002234.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300925.html
9068	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002222.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600802.html
10642	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002209.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603901.html
2202	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002203.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300286.html
9003	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002201.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002416.html
7959	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002193.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600084.html
8190	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002208.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002566.html
8620	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002207.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600330.html
8139	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002205.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002336.html
8494	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002240.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601279.html
9518	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002273.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002733.html
9832	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002269.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603039.html
9557	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002264.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002494.html
8555	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002290.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600497.html
8857	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002286.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002790.html
8969	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002274.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002826.html
7805	2	2	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002263.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002495.html
